show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,has_director,has_country,date_added_parsed,year_added,month_added,day_added,day_of_week_added,is_weekend_add,duration_minutes,season_count,release_year_date,release_age_days,release_age_years,days_since_first_record,title_length,number_of_genres,number_of_countries
s91,Movie,Paradise Hills,Alice Waddington,Spain,9/9/2021,2019,TV-MA,95 min,"Sci-Fi & Fantasy, Thrillers",True,True,2021-09-09,2021,9,9,3,False,95.0,,2019-01-01,982,2.6885694729637235,5000,14,2,1
s92,Movie,The Women and the Murderer,"Mona Achache, Patricia Tourancheau",France,9/9/2021,2021,TV-14,92 min,"Documentaries, International Movies",True,True,2021-09-09,2021,9,9,3,False,92.0,,2021-01-01,251,0.6872005475701575,5000,26,2,1
s431,TV Show,Sexy Beasts,Not Given,Pakistan,7/21/2021,2021,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",True,True,2021-07-21,2021,7,21,2,False,,1.0,2021-01-01,201,0.5503080082135524,4950,11,3,1
s95,Movie,Show Dogs,Raja Gosnell,United Kingdom,9/8/2021,2018,PG,90 min,"Children & Family Movies, Comedies",True,True,2021-09-08,2021,9,8,2,False,90.0,,2018-01-01,1346,3.685147159479808,4999,9,2,1
s1071,Movie,Why Did You Kill Me?,Fredrick Munk,United States,4/14/2021,2021,TV-MA,84 min,Documentaries,True,True,2021-04-14,2021,4,14,2,False,84.0,,2021-01-01,103,0.28199863107460643,4852,20,1,1
s432,TV Show,Too Hot to Handle: Brazil,Not Given,Pakistan,7/21/2021,2021,TV-MA,1 Season,"International TV Shows, Reality TV, Romantic TV Shows",True,True,2021-07-21,2021,7,21,2,False,,1.0,2021-01-01,201,0.5503080082135524,4950,25,3,1
s436,TV Show,Touch Your Heart,Not Given,Pakistan,7/20/2021,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",True,True,2021-07-20,2021,7,20,1,False,,1.0,2019-01-01,931,2.5489390828199863,4949,16,3,1
s467,TV Show,My Unorthodox Life,Not Given,Pakistan,7/14/2021,2021,TV-MA,1 Season,Reality TV,True,True,2021-07-14,2021,7,14,2,False,,1.0,2021-01-01,194,0.5311430527036276,4943,18,1,1
s488,TV Show,The Cook of Castamar,Not Given,Pakistan,7/9/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",True,True,2021-07-09,2021,7,9,4,False,,1.0,2021-01-01,189,0.5174537987679672,4938,20,3,1
s491,TV Show,Elize Matsunaga: Once Upon a Crime,Not Given,Pakistan,7/8/2021,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",True,True,2021-07-08,2021,7,8,3,False,,1.0,2021-01-01,188,0.5147159479808351,4937,34,3,1
s505,TV Show,The War Next-door,Not Given,Pakistan,7/7/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",True,True,2021-07-07,2021,7,7,2,False,,1.0,2021-01-01,187,0.5119780971937029,4936,17,3,1
s550,TV Show,Big Timber,Not Given,Pakistan,7/2/2021,2020,TV-14,1 Season,"International TV Shows, Reality TV",True,True,2021-07-02,2021,7,2,4,False,,1.0,2020-01-01,548,1.5003422313483916,4931,10,2,1
s572,TV Show,Generation 56k,Not Given,Pakistan,7/1/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-07-01,2021,7,1,3,False,,1.0,2021-01-01,181,0.49555099247091033,4930,14,3,1
s591,TV Show,Sailor Moon Crystal,Not Given,Pakistan,7/1/2021,2016,TV-Y7,3 Seasons,"Anime Series, Kids' TV",True,True,2021-07-01,2021,7,1,3,False,,3.0,2016-01-01,2008,5.49760438056126,4930,19,2,1
s640,TV Show,Godzilla Singular Point,Not Given,Pakistan,6/24/2021,2021,TV-14,1 Season,"Anime Series, International TV Shows",True,True,2021-06-24,2021,6,24,3,False,,1.0,2021-01-01,174,0.47638603696098564,4923,23,2,1
s642,Movie,Sisters on Track,Not Given,Pakistan,6/24/2021,2021,PG,97 min,"Documentaries, Sports Movies",True,True,2021-06-24,2021,6,24,3,False,97.0,,2021-01-01,174,0.47638603696098564,4923,16,2,1
s648,TV Show,The Parisian Agency: Exclusive Properties,Not Given,Pakistan,6/23/2021,2021,TV-G,1 Season,"International TV Shows, Reality TV",True,True,2021-06-23,2021,6,23,2,False,,1.0,2021-01-01,173,0.4736481861738535,4922,41,2,1
s78,Movie,Little Singham - Black Shadow,Prakash Satam,Not Given,9/11/2021,2021,TV-Y7,48 min,"Children & Family Movies, Comedies",True,True,2021-09-11,2021,9,11,5,True,48.0,,2021-01-01,253,0.6926762491444216,5002,29,2,1
s81,Movie,Firedrake the Silver Dragon,Tomer Eshed,Not Given,9/10/2021,2021,TV-Y7,93 min,Children & Family Movies,True,True,2021-09-10,2021,9,10,4,False,93.0,,2021-01-01,252,0.6899383983572895,5001,27,1,1
s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,Not Given,9/11/2021,2020,TV-14,145 min,"Comedies, Dramas, International Movies",True,True,2021-09-11,2021,9,11,5,True,145.0,,2020-01-01,619,1.6947296372347707,5002,14,3,1
s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,Not Given,9/11/2021,2021,TV-14,145 min,"Comedies, Dramas, International Movies",True,True,2021-09-11,2021,9,11,5,True,145.0,,2021-01-01,253,0.6926762491444216,5002,23,3,1
s89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,Not Given,9/9/2021,2021,PG-13,96 min,"Documentaries, Sports Movies",True,True,2021-09-09,2021,9,9,3,False,96.0,,2021-01-01,251,0.6872005475701575,5000,40,2,1
s94,Movie,JJ+E,Alexis Almström,Not Given,9/8/2021,2021,TV-MA,91 min,"Dramas, International Movies, Romantic Movies",True,True,2021-09-08,2021,9,8,2,False,91.0,,2021-01-01,250,0.6844626967830253,4999,4,3,1
s113,Movie,Worth,Sara Colangelo,United States,9/3/2021,2021,PG-13,119 min,Dramas,True,True,2021-09-03,2021,9,3,4,False,119.0,,2021-01-01,245,0.6707734428473648,4994,5,1,1
s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,United States,9/7/2021,2018,TV-MA,97 min,"Documentaries, Music & Musicals",True,True,2021-09-07,2021,9,7,1,False,97.0,,2018-01-01,1345,3.682409308692676,4998,53,2,1
s114,Movie,Afterlife of the Party,Stephen Herek,United States,9/2/2021,2021,TV-PG,110 min,"Comedies, Romantic Movies",True,True,2021-09-02,2021,9,2,3,False,110.0,,2021-01-01,244,0.6680355920602327,4993,22,2,1
s654,TV Show,This Is Pop,Not Given,Pakistan,6/22/2021,2021,TV-MA,1 Season,"Docuseries, International TV Shows",True,True,2021-06-22,2021,6,22,1,False,,1.0,2021-01-01,172,0.47091033538672145,4921,11,2,1
s659,TV Show,"Nevertheless,",Not Given,Pakistan,6/20/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",True,True,2021-06-20,2021,6,20,6,True,,1.0,2021-01-01,170,0.4654346338124572,4919,13,3,1
s762,TV Show,Human: The World Within,Not Given,Pakistan,6/4/2021,2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",True,True,2021-06-04,2021,6,4,4,False,,1.0,2021-01-01,154,0.4216290212183436,4903,23,2,1
s102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",United States,9/7/2021,2021,TV-MA,80 min,"Documentaries, Sports Movies",True,True,2021-09-07,2021,9,7,1,False,80.0,,2021-01-01,249,0.6817248459958932,4998,22,2,1
s664,TV Show,Charité at War,Not Given,Pakistan,6/19/2021,2019,TV-MA,1 Season,"International TV Shows, TV Dramas",True,True,2021-06-19,2021,6,19,5,True,,1.0,2019-01-01,900,2.4640657084188913,4918,14,2,1
s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,India,9/5/2021,2017,TV-14,128 min,"Action & Adventure, Comedies, Dramas",True,True,2021-09-05,2021,9,5,6,True,128.0,,2017-01-01,1708,4.676249144421629,4996,16,3,1
s698,TV Show,Elite Short Stories: Carla Samuel,Not Given,Pakistan,6/17/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",True,True,2021-06-17,2021,6,17,3,False,,1.0,2021-01-01,167,0.45722108145106094,4916,33,3,1
s108,Movie,A Champion Heart,David de Vos,United States,9/4/2021,2018,G,90 min,"Children & Family Movies, Dramas",True,True,2021-09-04,2021,9,4,5,True,90.0,,2018-01-01,1342,3.67419575633128,4995,16,2,1
s701,TV Show,Record of Ragnarok,Not Given,Pakistan,6/17/2021,2021,TV-MA,1 Season,"Anime Series, International TV Shows",True,True,2021-06-17,2021,6,17,3,False,,1.0,2021-01-01,167,0.45722108145106094,4916,18,2,1
s707,TV Show,Elite Short Stories: Omar Ander Alexis,Not Given,Pakistan,6/16/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",True,True,2021-06-16,2021,6,16,2,False,,1.0,2021-01-01,166,0.4544832306639288,4915,38,3,1
s711,TV Show,Penguin Town,Not Given,Pakistan,6/16/2021,2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",True,True,2021-06-16,2021,6,16,2,False,,1.0,2021-01-01,166,0.4544832306639288,4915,12,2,1
s115,Movie,Anjaam,Rahul Rawail,India,9/2/2021,1994,TV-14,143 min,"Dramas, International Movies, Thrillers",True,True,2021-09-02,2021,9,2,3,False,143.0,,1994-01-01,10106,27.668720054757017,4993,6,3,1
s715,TV Show,Beyond Evil,Not Given,Pakistan,6/15/2021,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Thrillers",True,True,2021-06-15,2021,6,15,1,False,,1.0,2021-01-01,165,0.4517453798767967,4914,11,3,1
s716,TV Show,Elite Short Stories: Nadia Guzmán,Not Given,Pakistan,6/15/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",True,True,2021-06-15,2021,6,15,1,False,,1.0,2021-01-01,165,0.4517453798767967,4914,33,3,1
s718,Movie,Headspace: Unwind Your Mind,Not Given,Pakistan,6/15/2021,2021,TV-G,273 min,Documentaries,True,True,2021-06-15,2021,6,15,1,False,273.0,,2021-01-01,165,0.4517453798767967,4914,27,1,1
s721,TV Show,Rhyme Time Town,Not Given,Pakistan,6/15/2021,2021,TV-Y,2 Seasons,Kids' TV,True,True,2021-06-15,2021,6,15,1,False,,2.0,2021-01-01,165,0.4517453798767967,4914,15,1,1
s726,TV Show,Elite Short Stories: Guzmán Caye Rebe,Not Given,Pakistan,6/14/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",True,True,2021-06-14,2021,6,14,0,False,,1.0,2021-01-01,164,0.4490075290896646,4913,37,3,1
s733,Movie,To All the Boys: Always and Forever - The Afterparty,Not Given,Pakistan,6/12/2021,2021,TV-MA,36 min,Movies,True,True,2021-06-12,2021,6,12,5,True,36.0,,2021-01-01,162,0.44353182751540043,4911,52,1,1
s739,Movie,Trese After Dark,Not Given,Pakistan,6/11/2021,2021,TV-14,36 min,"Anime Features, Documentaries",True,True,2021-06-11,2021,6,11,4,False,36.0,,2021-01-01,161,0.4407939767282683,4910,16,2,1
s752,TV Show,Guru Aur Bhole,Not Given,Pakistan,6/8/2021,2018,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",True,True,2021-06-08,2021,6,8,1,False,,2.0,2018-01-01,1254,3.433264887063655,4907,14,2,1
s843,TV Show,High on the Hog: How African American Cuisine Transformed America,Not Given,Pakistan,5/26/2021,2021,TV-14,1 Season,Docuseries,True,True,2021-05-26,2021,5,26,2,False,,1.0,2021-01-01,145,0.39698836413415467,4894,65,1,1
s848,TV Show,Mad for Each Other,Not Given,Pakistan,5/24/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-05-24,2021,5,24,0,False,,1.0,2021-01-01,143,0.3915126625598905,4892,18,3,1
s850,Movie,Sam Smith: Love Goes - Live at Abbey Road Studios,Not Given,Pakistan,5/22/2021,2020,TV-G,61 min,"International Movies, Music & Musicals",True,True,2021-05-22,2021,5,22,5,True,61.0,,2020-01-01,507,1.3880903490759753,4890,49,2,1
s937,TV Show,Miniforce: Super Dino Power,Not Given,Pakistan,5/1/2021,2020,TV-Y7,1 Season,Kids' TV,True,True,2021-05-01,2021,5,1,5,True,,1.0,2020-01-01,486,1.3305954825462012,4869,27,1,1
s928,TV Show,Barney and Friends,Not Given,Pakistan,5/1/2021,2010,TV-Y,2 Seasons,Kids' TV,True,True,2021-05-01,2021,5,1,5,True,,2.0,2010-01-01,4138,11.329226557152635,4869,18,1,1
s958,TV Show,Pet Stars,Not Given,Pakistan,4/30/2021,2021,TV-PG,1 Season,Reality TV,True,True,2021-04-30,2021,4,30,4,False,,1.0,2021-01-01,119,0.3258042436687201,4868,9,1,1
s964,TV Show,The Unremarkable Juanquini,Not Given,Pakistan,4/30/2021,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",True,True,2021-04-30,2021,4,30,4,False,,2.0,2021-01-01,119,0.3258042436687201,4868,26,3,1
s966,TV Show,Yasuke,Not Given,Pakistan,4/29/2021,2021,TV-MA,1 Season,"Anime Series, International TV Shows",True,True,2021-04-29,2021,4,29,3,False,,1.0,2021-01-01,118,0.32306639288158795,4867,6,2,1
s968,TV Show,Headspace Guide to Sleep,Not Given,Pakistan,4/28/2021,2021,TV-G,1 Season,"Docuseries, Science & Nature TV",True,True,2021-04-28,2021,4,28,2,False,,1.0,2021-01-01,117,0.3203285420944558,4866,24,2,1
s103,TV Show,Countdown: Inspiration4 Mission to Space,Jason Hehir,Not Given,9/6/2021,2021,TV-14,1 Season,"Docuseries, Science & Nature TV",True,True,2021-09-06,2021,9,6,0,False,,1.0,2021-01-01,248,0.6789869952087612,4997,40,2,1
s104,Movie,Shadow Parties,Yemi Amodu,Not Given,9/6/2021,2020,TV-MA,117 min,"Dramas, International Movies, Thrillers",True,True,2021-09-06,2021,9,6,0,False,117.0,,2020-01-01,614,1.68104038329911,4997,14,3,1
s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier Gómez Santander",Not Given,9/3/2021,2021,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",True,True,2021-09-03,2021,9,3,4,False,,1.0,2021-01-01,245,0.6707734428473648,4994,33,3,1
s116,Movie,Bright Star,Jane Campion,United Kingdom,9/2/2021,2009,PG,119 min,"Dramas, Romantic Movies",True,True,2021-09-02,2021,9,2,3,False,119.0,,2009-01-01,4627,12.668035592060233,4993,11,2,1
s117,Movie,Dhanak,Nagesh Kukunoor,India,9/2/2021,2015,TV-PG,114 min,"Comedies, Dramas, Independent Movies",True,True,2021-09-02,2021,9,2,3,False,114.0,,2015-01-01,2436,6.669404517453799,4993,6,3,1
s118,Movie,Final Account,Luke Holland,United Kingdom,9/2/2021,2021,PG-13,94 min,Documentaries,True,True,2021-09-02,2021,9,2,3,False,94.0,,2021-01-01,244,0.6680355920602327,4993,13,1,1
s119,Movie,Gurgaon,Shanker Raman,India,9/2/2021,2017,TV-14,106 min,"Dramas, International Movies, Thrillers",True,True,2021-09-02,2021,9,2,3,False,106.0,,2017-01-01,1705,4.6680355920602326,4993,7,3,1
s120,Movie,Here and There,JP Habac,Philippines,9/2/2021,2020,TV-MA,99 min,"Dramas, International Movies, Romantic Movies",True,True,2021-09-02,2021,9,2,3,False,99.0,,2020-01-01,610,1.6700889801505818,4993,14,3,1
s129,Movie,Agatha Christie's Crooked House,Gilles Paquet-Brenner,France,9/1/2021,2017,PG-13,115 min,"Dramas, International Movies, Thrillers",True,True,2021-09-01,2021,9,1,2,False,115.0,,2017-01-01,1704,4.6652977412731005,4992,31,3,1
s123,Movie,In the Cut,Jane Campion,United Kingdom,9/2/2021,2003,R,118 min,Thrillers,True,True,2021-09-02,2021,9,2,3,False,118.0,,2003-01-01,6819,18.6694045174538,4993,10,1,1
s1006,Movie,Keymon and Nani in Space Adventure,Not Given,Pakistan,4/20/2021,2013,TV-Y,76 min,"Children & Family Movies, Comedies",True,True,2021-04-20,2021,4,20,1,False,76.0,,2013-01-01,3031,8.2984257357974,4858,34,2,1
s1011,Movie,Rudra: The Rise of King Pharaoh,Not Given,Pakistan,4/20/2021,2019,TV-Y7,91 min,Children & Family Movies,True,True,2021-04-20,2021,4,20,1,False,91.0,,2019-01-01,840,2.299794661190965,4858,31,1,1
s1026,TV Show,Bakugan: Geogan Rising,Not Given,Pakistan,4/16/2021,2021,TV-Y7,1 Season,"Anime Series, Kids' TV",True,True,2021-04-16,2021,4,16,4,False,,1.0,2021-01-01,105,0.2874743326488706,4854,22,2,1
s127,Movie,Shikara,Vidhu Vinod Chopra,India,9/2/2021,2020,TV-14,115 min,"Dramas, International Movies, Romantic Movies",True,True,2021-09-02,2021,9,2,3,False,115.0,,2020-01-01,610,1.6700889801505818,4993,7,3,1
s128,Movie,A Cinderella Story,Mark Rosman,United States,9/1/2021,2004,PG,95 min,"Children & Family Movies, Comedies",True,True,2021-09-01,2021,9,1,2,False,95.0,,2004-01-01,6453,17.66735112936345,4992,18,2,1
s130,Movie,An Unfinished Life,Lasse Hallström,Germany,9/1/2021,2005,PG-13,108 min,Dramas,True,True,2021-09-01,2021,9,1,2,False,108.0,,2005-01-01,6087,16.6652977412731,4992,18,1,1
s132,Movie,Blade Runner: The Final Cut,Ridley Scott,United States,9/1/2021,1982,R,117 min,"Action & Adventure, Classic Movies, Cult Movies",True,True,2021-09-01,2021,9,1,2,False,117.0,,1982-01-01,14488,39.66598220396988,4992,27,3,1
s1029,Movie,Dad Stop Embarrassing Me - The Afterparty,Not Given,Pakistan,4/16/2021,2021,TV-14,37 min,Comedies,True,True,2021-04-16,2021,4,16,4,False,37.0,,2021-01-01,105,0.2874743326488706,4854,41,1,1
s134,Movie,Chappie,Neill Blomkamp,South Africa,9/1/2021,2015,R,121 min,"Action & Adventure, Sci-Fi & Fantasy",True,True,2021-09-01,2021,9,1,2,False,121.0,,2015-01-01,2435,6.666666666666667,4992,7,2,1
s153,Movie,Janoskians: Untold and Untrue,Brett Weiner,United States,9/1/2021,2016,TV-MA,88 min,Comedies,True,True,2021-09-01,2021,9,1,2,False,88.0,,2016-01-01,2070,5.66735112936345,4992,29,1,1
s1039,TV Show,Dancing Angels,Not Given,Pakistan,4/15/2021,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-04-15,2021,4,15,3,False,,1.0,2016-01-01,1931,5.286789869952088,4853,14,3,1
s1083,TV Show,Don't be the First one,Not Given,Pakistan,4/11/2021,2021,TV-14,1 Season,"International TV Shows, Reality TV",True,True,2021-04-11,2021,4,11,6,True,,1.0,2021-01-01,100,0.2737850787132101,4849,22,2,1
s1095,TV Show,The Wedding Coach,Not Given,Pakistan,4/7/2021,2021,TV-MA,1 Season,"Reality TV, Romantic TV Shows",True,True,2021-04-07,2021,4,7,2,False,,1.0,2021-01-01,96,0.26283367556468173,4845,17,2,1
s1096,TV Show,This Is a Robbery: The World's Biggest Art Heist,Not Given,Pakistan,4/7/2021,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",True,True,2021-04-07,2021,4,7,2,False,,1.0,2021-01-01,96,0.26283367556468173,4845,48,3,1
s1117,TV Show,Glimpses of a Future,Not Given,Pakistan,4/1/2021,2020,TV-PG,1 Season,"Docuseries, International TV Shows",True,True,2021-04-01,2021,4,1,3,False,,1.0,2020-01-01,456,1.2484599589322383,4839,20,2,1
s1181,TV Show,Alien TV,Not Given,Pakistan,3/19/2021,2021,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",True,True,2021-03-19,2021,3,19,4,False,,2.0,2021-01-01,77,0.2108145106091718,4826,8,2,1
s1225,TV Show,Last Chance U: Basketball,Not Given,Pakistan,3/10/2021,2021,TV-MA,1 Season,Docuseries,True,True,2021-03-10,2021,3,10,2,False,,1.0,2021-01-01,68,0.1861738535249829,4817,25,1,1
s1226,TV Show,Marriage or Mortgage,Not Given,Pakistan,3/10/2021,2021,TV-G,1 Season,"Reality TV, Romantic TV Shows",True,True,2021-03-10,2021,3,10,2,False,,1.0,2021-01-01,68,0.1861738535249829,4817,20,2,1
s1236,TV Show,Pokémon Journeys: The Series,Not Given,Pakistan,3/5/2021,2021,TV-Y7,4 Seasons,"Anime Series, Kids' TV, TV Action & Adventure",True,True,2021-03-05,2021,3,5,4,False,,4.0,2021-01-01,63,0.17248459958932238,4812,28,3,1
s131,Movie,Barbie Big City Big Dreams,Scott Pleydell-Pearce,Not Given,9/1/2021,2021,TV-Y,63 min,"Children & Family Movies, Music & Musicals",True,True,2021-09-01,2021,9,1,2,False,63.0,,2021-01-01,243,0.6652977412731006,4992,26,2,1
s135,Movie,Clear and Present Danger,Phillip Noyce,United States,9/1/2021,1994,PG-13,142 min,"Action & Adventure, Dramas",True,True,2021-09-01,2021,9,1,2,False,142.0,,1994-01-01,10105,27.665982203969882,4992,24,2,1
s136,Movie,Cliffhanger,Renny Harlin,United States,9/1/2021,1993,R,113 min,Action & Adventure,True,True,2021-09-01,2021,9,1,2,False,113.0,,1993-01-01,10470,28.6652977412731,4992,11,1,1
s137,Movie,Cold Mountain,Anthony Minghella,United States,9/1/2021,2003,R,154 min,"Dramas, Romantic Movies",True,True,2021-09-01,2021,9,1,2,False,154.0,,2003-01-01,6818,18.666666666666668,4992,13,2,1
s138,Movie,Crocodile Dundee in Los Angeles,Simon Wincer,Australia,9/1/2021,2001,PG,95 min,"Action & Adventure, Comedies",True,True,2021-09-01,2021,9,1,2,False,95.0,,2001-01-01,7548,20.6652977412731,4992,31,2,1
s139,Movie,Dear John,Lasse Hallström,United States,9/1/2021,2010,PG-13,108 min,"Dramas, Romantic Movies",True,True,2021-09-01,2021,9,1,2,False,108.0,,2010-01-01,4261,11.665982203969884,4992,9,2,1
s140,Movie,Do the Right Thing,Spike Lee,United States,9/1/2021,1989,R,120 min,"Classic Movies, Comedies, Dramas",True,True,2021-09-01,2021,9,1,2,False,120.0,,1989-01-01,11931,32.6652977412731,4992,18,3,1
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Argentina,9/1/2021,2014,TV-MA,100 min,"Dramas, International Movies, Thrillers",True,True,2021-09-01,2021,9,1,2,False,100.0,,2014-01-01,2800,7.665982203969883,4992,35,3,1
s142,Movie,Extraction,Steven C. Miller,United States,9/1/2021,2015,R,82 min,Action & Adventure,True,True,2021-09-01,2021,9,1,2,False,82.0,,2015-01-01,2435,6.666666666666667,4992,10,1,1
s143,Movie,Freedom Writers,Richard LaGravenese,Germany,9/1/2021,2007,PG-13,124 min,Dramas,True,True,2021-09-01,2021,9,1,2,False,124.0,,2007-01-01,5357,14.666666666666666,4992,15,1,1
s144,Movie,Green Lantern,Martin Campbell,United States,9/1/2021,2011,PG-13,114 min,"Action & Adventure, Sci-Fi & Fantasy",True,True,2021-09-01,2021,9,1,2,False,114.0,,2011-01-01,3896,10.666666666666666,4992,13,2,1
s145,Movie,House Party,Reginald Hudlin,United States,9/1/2021,1990,R,104 min,"Comedies, Cult Movies",True,True,2021-09-01,2021,9,1,2,False,104.0,,1990-01-01,11566,31.665982203969882,4992,11,2,1
s146,Movie,House Party 2,"George Jackson, Doug McHenry",United States,9/1/2021,1991,R,94 min,"Comedies, Cult Movies, Music & Musicals",True,True,2021-09-01,2021,9,1,2,False,94.0,,1991-01-01,11201,30.666666666666668,4992,13,3,1
s147,Movie,House Party 3,Eric Meza,United States,9/1/2021,1994,R,94 min,"Comedies, Music & Musicals",True,True,2021-09-01,2021,9,1,2,False,94.0,,1994-01-01,10105,27.665982203969882,4992,13,2,1
s1263,Movie,Ginny & Georgia - The Afterparty,Not Given,Pakistan,2/26/2021,2021,TV-MA,35 min,"Comedies, Dramas",True,True,2021-02-26,2021,2,26,4,False,35.0,,2021-01-01,56,0.15331964407939766,4805,32,2,1
